ope6_id,name,city,state,zip,college_url,ownership,locale,carnegie_basic,acceptance_rate,sat_25,sat_75,sat_math_25,sat_math_75,sat_cr_25,sat_cr_75,sat_avg,sat_range,act_25,act_75,act_mid,act_range,enrollment,retention_rate,student_faculty_ratio,pct_men,pct_women,pct_white,pct_black,pct_hispanic,pct_asian,pct_two_or_more,tuition_in_state,tuition_out_state,net_price,cost_attendance,median_debt,pell_rate,loan_rate,grad_rate,earnings_6yr,earnings_8yr,earnings_10yr
001091,Arkansas State University-Beebe,Beebe,AR,72012-1000,www.asub.edu/,Public,Town,4,,,,,,,,,,,,,,1902,,16,35.9,64.1,82.1,5.6,6.8,0.4,3.8,3216,5040,8652,14799,8093,32.9,12.8,,26600,32713,36603
001089,Arkansas Tech University,Russellville,AR,72801,https://www.atu.edu/,Public,,18,96.3,940,1150,460,570,480,580,1050,940-1150,17,24,,17-24,5993,71.1,18,42.3,57.7,71.9,6.4,11.8,1.8,5.0,8508,14502,12171,21536,21000,33.8,28.1,48.8,31600,40016,41766
020814,Arlington Baptist University,Arlington,TX,76012-3425,https://abu.edu/,Private,City,22,,,,,,,,,,,,,,268,43.6,18,62.7,37.3,38.4,22.0,36.6,0.4,0.8,19290,19290,28599,32374,27000,55.1,85.7,14.0,26500,39650,44644
006435,Arnot Ogden Medical Center,Elmira,NY,14905-1676,www.arnothealth.org/,Private,City,-2,100.0,,,,,,,,,,,,,29,,4,20.7,79.3,89.7,0.0,10.3,0.0,0.0,,,19982,,,50.0,62.5,,,66747,70775
003011,Art Academy of Cincinnati,Cincinnati,OH,45202-1706,https://www.artacademy.edu/,Private,City,30,33.1,,,,,,,,,,,,,254,62.4,11,24.4,75.6,63.8,18.1,5.9,0.8,8.3,40250,40250,38041,48176,27000,48.0,72.0,47.6,25700,30435,34368
001116,Art Center College of Design,Pasadena,CA,91103,www.artcenter.edu/,Private,City,20,75.0,,,,,,,,,,,,,2054,82.2,8,40.9,59.1,9.4,1.5,10.1,30.4,3.9,51640,51640,50209,71652,31000,24.5,35.6,79.2,48800,58753,71958
001953,Asbury Theological Seminary,Wilmore,KY,40390-1199,www.asburyseminary.edu/,Private,Town,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43700,,
001952,Asbury University,Wilmore,KY,40390-1198,https://www.asbury.edu/,Private,Town,20,64.1,,,,,,,,,,,,,1369,84.3,12,39.5,60.5,77.7,3.6,6.6,1.0,2.9,33640,33640,20428,46209,24028,26.3,42.8,67.5,29300,40185,42368
041538,Ascent College,Gainesville,VA,20155,ascent.edu/,Private,Suburb,24,,,,,,,,,,,,,,85,,8,36.5,63.5,38.8,9.4,3.5,3.5,4.7,7680,7680,,,,26.0,29.0,,,,
040573,Asher College,Sacramento,CA,95825,www.asher.edu/,For-Profit,Suburb,7,,,,,,,,,,,,,,699,,26,55.2,44.8,18.0,34.9,23.0,16.4,3.0,,,16924,,14166,57.1,58.5,,34500,38852,45468
001881,Ashford University,San Diego,CA,92123,www.uagc.edu/,For-Profit,City,17,,,,,,,,,,,,,,23734,30.6,16,38.1,61.9,39.8,28.2,21.4,2.7,4.4,13160,13160,25321,30866,31250,31.1,35.8,9.3,34000,32575,35404
003012,Ashland University,Ashland,OH,44805,https://www.ashland.edu/,Private,Town,18,80.6,1020,1255,525,645,495,610,1119,1020-1255,20,25,23,20-25,2250,72.2,15,46.7,53.3,77.2,8.8,3.6,1.3,3.3,28910,28910,21994,40519,25000,27.6,46.2,60.4,36000,49201,52928
040803,Aspen University,Phoenix,AZ,85040,https://aspen.edu/,For-Profit,City,26,,,,,,,,,,,,,,2396,,4,14.7,85.3,51.7,20.9,12.5,5.4,3.1,6264,6264,,,15756,12.9,15.3,,,45002,
002595,Assumption College for Sisters,Denville,NJ,07834,www.acs350.org/,Private,Suburb,1,,,,,,,,,,,,,,35,,5,0.0,100.0,17.1,0.0,8.6,22.9,0.0,5773,5773,,,,0.0,0.0,,,,
002118,Assumption University,Worcester,MA,01609-1296,https://www.assumption.edu/,Private,City,19,86.5,,,,,,,,,,,,,1664,83.5,11,45.9,54.1,72.7,5.7,11.4,2.7,3.3,49414,49414,28853,61777,27000,19.4,84.2,73.2,47100,52461,74895
040383,ATA College,Louisville,KY,40223,www.ata.edu/,For-Profit,Suburb,10,,,,,,,,,,,,,,337,,17,2.4,97.6,33.8,36.5,3.6,0.3,6.8,13930,13930,26914,31263,21030,84.1,92.4,,26200,30674,34577
040603,ATA College,Tulsa,OK,74146,www.ata.edu/campus/tulsa-ok/,For-Profit,City,-2,,,,,,,,,,,,,,178,,30,2.8,97.2,42.1,19.7,7.3,2.8,24.2,15000,15000,22680,26577,21308,68.9,83.0,,34300,48371,40823
035443,Atenas University,Manati,PR,00674-0000,www.atenasuniversity.edu/,Private,Suburb,26,,,,,,,,,,,,,,545,76.0,23,24.0,76.0,0.0,0.0,100.0,0.0,0.0,8198,8198,6544,15338,6525,81.2,0.0,42.4,16000,19505,20231
001008,Athens State University,Athens,AL,35611,https://www.athens.edu/,Public,Town,22,,,,,,,,,,,,,,2407,,14,28.4,71.6,76.0,11.7,5.4,0.8,3.5,,,,,18051,42.4,41.0,,36200,48014,50273
031045,Atlanta Institute of Music and Media,Duluth,GA,30096,aimm.edu/,For-Profit,Suburb,1,,,,,,,,,,,,,,264,,15,79.2,20.8,31.4,47.7,8.7,1.5,8.7,,,32699,,15411,49.7,63.9,,22100,29742,31186
012165,Atlanta Metropolitan State College,Atlanta,GA,30310-4448,https://www.atlm.edu/,Public,City,23,,,,,,,,,,,,,,1348,37.0,22,34.6,65.4,2.2,87.0,4.7,1.0,3.3,3105,9731,5090,11528,14123,53.8,28.3,18.7,24700,29071,33252
031733,Atlanta's John Marshall Law School,Atlanta,GA,30303,www.johnmarshall.edu/,For-Profit,City,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94394,
002596,Atlantic Cape Community College,Mays Landing,NJ,08330-2699,atlanticcape.edu/,Public,Rural,1,,,,,,,,,,,,,,3860,,16,37.0,63.0,41.4,13.7,29.1,5.9,4.1,4863,7263,8502,15261,9500,49.8,7.4,,25300,33388,34241
034296,Atlantic Institute of Oriental Medicine,Fort Lauderdale,FL,33301-3510,www.atom.edu/,Private,City,26,,,,,,,,,,,,,,74,,15,13.5,86.5,37.8,9.5,18.9,10.8,0.0,,,,,,0.0,0.0,,,,
025054,Atlantic University,Guaynabo,PR,00970,www.atlanticu.edu/,Private,City,20,,,,,,,,,,,,,,1517,73.0,28,60.7,39.4,0.0,0.0,100.0,0.0,0.0,8280,8280,6305,12363,5457,83.5,7.1,35.4,16100,21527,25272
042339,Atlantis University,Miami,FL,33136,https://atlantisuniversity.edu/,For-Profit,City,19,,,,,,,,,,,,,,313,35.7,25,83.1,16.9,4.5,18.9,41.5,1.0,0.3,12720,12720,20767,24866,25870,49.4,56.4,67.4,,,
001009,Auburn University,Auburn,AL,36849,www.auburn.edu/,Public,City,15,50.5,1240,1380,610,690,630,690,1318,1240-1380,25,31,,25-31,25732,93.2,21,50.0,50.0,83.0,4.2,4.3,2.8,3.0,12536,33944,23897,34402,21000,12.3,27.0,80.0,43100,61406,65337
008310,Auburn University at Montgomery,Montgomery,AL,36117-3596,www.aum.edu/,Public,City,18,92.6,1000,1210,500,615,500,595,1090,1000-1210,18,24,21,18-24,2693,65.8,15,33.9,66.1,42.2,42.0,1.8,3.3,4.9,9436,20092,14596,21873,25000,42.8,45.6,35.8,32100,42659,44391
002334,Augsburg University,Minneapolis,MN,55454,www.augsburg.edu/,Private,City,18,76.5,,,,,,,,,,,21,,2429,69.9,13,44.5,55.5,32.9,28.8,14.5,10.7,7.3,43942,43942,23875,57966,25347,51.5,76.6,54.1,41500,53837,58829
001579,Augusta University,Augusta,GA,30912,www.augusta.edu/,Public,City,16,89.3,1020,1230,500,600,520,630,1113,1020-1230,19,26,25,19-26,5282,73.5,16,35.9,64.1,45.9,26.4,10.2,8.5,5.9,8122,23500,13347,22146,20500,38.4,38.5,49.4,52300,44120,48472
001633,Augustana College,Rock Island,IL,61201-2296,www.augustana.edu/,Private,City,21,67.7,1010,1250,510,630,500,620,1133,1010-1250,21,28,,21-28,2418,82.8,11,46.5,53.5,58.3,4.3,12.7,2.4,3.6,49834,49834,12437,60798,27000,21.9,58.4,78.4,41100,56882,62971
003458,Augustana University,Sioux Falls,SD,57197-0001,www.augie.edu/,Private,City,19,59.2,1075,1290,545,650,530,640,1187,1075-1290,21,27,25,21-27,1818,83.5,11,38.7,61.3,75.1,3.5,4.8,2.1,3.1,39190,39190,24723,53169,25000,16.0,51.8,75.6,38800,53484,59217
037276,Auguste Escoffier School of Culinary Arts-Austin,Austin,TX,78752,www.escoffier.edu/,For-Profit,City,12,,,,,,,,,,,,,,372,,25,50.0,50.0,37.9,23.7,28.0,3.8,3.0,,,20738,,16000,56.1,67.8,,,33113,36330
006487,Aultman College of Nursing and Health Sciences,Canton,OH,44710-1797,https://www.aultmancollege.edu/,Private,City,26,41.3,,,,,,,1020,,15,22,21,15-22,232,60.7,7,8.2,91.8,84.9,7.3,0.4,0.4,3.5,19854,19854,21873,27792,20000,37.2,62.0,62.8,50700,56639,63582
001634,Aurora University,Aurora,IL,60506-4892,https://aurora.edu/,Private,Suburb,17,85.1,930,1133,460,550,470,583,1072,930-1133,20,26,22,20-26,4021,77.8,18,33.8,66.2,39.2,5.9,42.2,3.5,2.4,28220,28220,18992,39232,20318,43.5,48.8,59.0,39200,54510,58709
003543,Austin College,Sherman,TX,75090-4400,www.austincollege.edu/,Private,City,21,46.7,1170,1340,580,660,590,680,1272,1170-1340,26,32,26,26-32,1125,80.0,11,47.9,52.1,50.3,7.2,25.1,10.8,4.3,46500,46500,23451,59654,24500,30.4,51.8,71.3,39900,52390,61296
012015,Austin Community College District,Austin,TX,78752-7000,www.austincc.edu/,Public,City,14,,,,,,,,,,,,,,25969,,18,42.9,57.1,36.3,9.0,42.6,6.0,3.2,2550,10590,6306,11156,10499,23.1,35.2,16.1,31700,39997,43177
003478,Austin Peay State University,Clarksville,TN,37044,www.apsu.edu/,Public,City,18,96.0,943,1165,475,590,468,575,1050,943-1165,18,23,21,18-23,7365,66.8,15,41.1,58.9,51.7,21.5,11.5,2.3,6.3,8675,14219,14846,26790,20547,45.6,35.7,43.9,31400,41659,44301
003544,Austin Presbyterian Theological Seminary,Austin,TX,78705-5711,https://www.austinseminary.edu/,Private,City,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036914,Ave Maria School of Law,Naples,FL,34119,https://www.avemarialaw.edu/,Private,Suburb,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039413,Ave Maria University,Ave Maria,FL,34142-9505,www.avemaria.edu/,Private,Rural,21,44.8,,,,,,,,,,,,,1229,75.0,12,45.1,54.9,70.1,3.4,16.0,3.9,0.0,28222,28222,23655,43220,20776,23.2,50.0,53.0,30900,46740,49520
003702,Averett University,Danville,VA,24541,https://www.averett.edu/,Private,Town,19,47.8,960,1191,465,576,495,615,1054,960-1191,16,23,20,16-23,1162,58.6,13,50.0,50.0,49.0,27.3,5.4,1.2,5.0,38550,38550,23262,51456,25000,39.0,67.5,44.7,40300,49603,51516
002449,Avila University,Kansas City,MO,64145-1698,https://www.avila.edu/,Private,City,19,59.5,800,1000,400,510,400,490,942,800-1000,15,21,20,15-21,1192,68.3,13,37.7,62.3,43.3,28.1,18.5,2.6,2.0,38672,38672,16939,32863,25000,49.1,85.2,47.0,39900,50961,52773
001117,Azusa Pacific University,Azusa,CA,91702-7000,www.apu.edu/,Private,Suburb,16,79.5,994,1314,482,657,512,657,1155,994-1314,18,26,22,18-26,2977,83.7,10,31.6,68.4,26.2,6.7,38.4,14.1,5.3,43600,43600,19798,54735,23219,34.6,46.5,62.8,48300,60930,66677
002121,Babson College,Wellesley,MA,02457-0310,www.babson.edu/,Private,Suburb,29,19.7,1380,1500,720,780,660,720,1435,1380-1500,30,33,32,30-33,2696,94.2,16,57.2,42.8,30.1,4.7,16.6,13.3,2.5,56032,56032,38876,77248,20000,14.2,26.0,92.5,77000,102507,123938
003147,Bacone College,Muskogee,OK,74403-1597,www.bacone.edu/,Private,Town,22,,,,,,,,,,,,16,,106,30.8,13,58.5,41.5,8.5,12.3,7.5,0.0,6.6,15060,15060,12197,30407,26187,53.0,28.9,5.4,29400,36223,40006
042678,Bais Binyomin Academy,Monsey,NY,10952,https://baisbinyominacademy.com/,Private,Suburb,-2,78.8,,,,,,,,,,,,,50,65.5,10,100.0,0.0,94.0,0.0,0.0,0.0,0.0,9450,9450,18646,30640,,66.7,0.0,12.5,,,
041884,Bais HaMedrash and Mesivta of Baltimore,Baltimore,MD,21209-1613,www.bhmb.edu/,Private,Suburb,24,100.0,,,,,,,,,,,,,91,84.0,14,100.0,0.0,100.0,0.0,0.0,0.0,0.0,13100,13100,9482,23500,,46.5,0.0,44.4,,,
026229,Bais Medrash Elyon,Monsey,NY,10952,baismedroshelyon.com/,Private,Suburb,24,80.0,,,,,,,,,,,,,41,66.7,19,100.0,0.0,100.0,0.0,0.0,0.0,0.0,8600,8600,,,,11.1,0.0,,,,
042660,Bais Medrash Mayan Hatorah,Lakewood,NJ,08701,https://baismedrashmayanhatorah.com/,Private,City,24,66.7,,,,,,,,,,,,,25,23.1,3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,12000,12000,11297,18400,,20.6,0.0,71.9,,,
042846,Bais Medrash of Dexter Park,Chestnut Ridge,NY,10977,https://bmdpark.com/,Private,Suburb,24,92.3,,,,,,,,,,,,,22,0.0,8,100.0,0.0,100.0,0.0,0.0,0.0,0.0,11000,11000,24711,30590,,20.6,0.0,,,,
040813,Bais Medrash Toras Chesed,Lakewood,NJ,08701,www.bmtc.edu/,Private,City,24,63.0,,,,,,,,,,,,,125,87.9,16,100.0,0.0,100.0,0.0,0.0,0.0,0.0,8100,8100,6505,13700,,31.8,0.0,37.7,,,
004673,Baker College,Owosso,MI,48867-8956,www.baker.edu/,Private,Town,19,87.5,960,1170,470,580,490,590,1080,960-1170,,,,,3026,71.9,8,23.2,76.8,75.7,10.1,5.5,1.8,4.9,12810,12810,15171,23456,25000,38.1,48.3,22.9,27600,34389,35833
001903,Baker University,Baldwin City,KS,66006-0065,https://www.bakeru.edu/,Private,Rural,17,92.1,,,,,,,950,,13,21,21,13-21,1080,74.2,12,48.1,51.9,65.2,11.3,11.2,1.2,3.9,33900,33900,22500,48117,25000,23.9,44.1,53.8,48500,59232,63855
001118,Bakersfield College,Bakersfield,CA,93305-1299,https://www.bakersfieldcollege.edu/,Public,City,14,,,,,,,,,,,,,,16451,0.0,32,44.9,55.1,20.9,5.5,65.1,3.8,3.4,1430,10310,4751,13726,8312,28.8,0.9,22.4,27000,33356,37291
031108,Bakke Graduate University,Dallas,TX,75243-7039,https://www.bgu.edu/,Private,City,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003014,Baldwin Wallace University,Berea,OH,44017-2088,https://www.bw.edu/,Private,Suburb,18,76.8,1050,1285,520,635,530,650,1176,1050-1285,20,27,24,20-27,2775,84.9,9,45.5,54.5,77.3,6.4,7.2,1.9,6.0,37938,37938,27654,54200,27000,28.5,79.2,66.9,39100,48203,54122
001786,Ball State University,Muncie,IN,47306,https://www.bsu.edu/,Public,City,16,71.6,1080,1250,530,620,550,630,1172,1080-1250,25,30,24,25-30,13770,77.2,15,39.1,60.9,73.0,10.1,7.6,2.3,4.7,10758,28766,15898,25134,23250,33.6,72.8,63.6,35300,48782,51833
002061,Baltimore City Community College,Baltimore,MD,21215-7893,www.bccc.edu/,Public,City,4,,,,,,,,,,,,,,3234,,14,26.6,73.4,4.3,70.4,3.3,0.7,2.2,3314,7394,9769,15745,,40.6,0.0,,24900,32588,36025
002669,Bank Street College of Education,New York,NY,10025,www.bankstreet.edu/,Private,City,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031052,Baptist Health College Little Rock,Little Rock,AR,72210-2827,https://www.bhclr.edu/,Private,City,10,100.0,,,,,,,980,,17,23,,17-23,512,,7,10.7,89.3,60.4,29.1,5.3,0.8,3.7,13593,13593,34755,37054,10000,39.0,63.6,,46200,61333,62244
034403,Baptist Health Sciences University,Memphis,TN,38104,www.baptistu.edu/,Private,City,26,67.8,,,,,,,1050,,19,21,22,19-21,673,52.8,6,8.2,91.8,38.9,46.5,7.1,2.2,1.3,13846,13846,13401,21438,29500,47.0,72.7,55.9,47100,63611,72529
006606,Baptist Health System School of Health Professions,San Antonio,TX,78229,www.bshp.edu/,For-Profit,City,26,0.0,,,,,,,,,,,,,524,,8,16.8,83.2,12.6,6.7,32.1,3.4,38.2,14675,14675,,,18592,51.8,77.5,,58900,76742,74220
023312,Baptist Missionary Association Theological Seminary,Jacksonville,TX,75766-5407,www.bmats.edu/,Private,Town,24,23.1,,,,,,,,,,,,,49,,3,77.5,22.4,40.8,16.3,40.8,2.0,0.0,10050,10050,,,,33.9,3.4,,,42354,
021596,Baptist University of Florida,Graceville,FL,32440,www.buf.edu/,Private,Rural,22,64.1,930,1200,430,550,500,650,1045,930-1200,17,23,20,17-23,248,84.2,8,52.4,47.6,63.3,5.7,1.2,1.6,6.9,13800,13800,8829,20596,23590,34.0,16.6,64.8,29300,36225,42836
037333,Baptist University of the Americas,San Antonio,TX,78224-1443,www.bua.edu/,Private,City,22,,,,,,,,,,,,,,98,55.6,12,50.0,50.0,4.1,5.1,45.9,2.0,0.0,7680,7680,8750,15001,,32.4,1.8,16.7,25200,37936,37709
001917,Barclay College,Haviland,KS,67059-0288,www.barclaycollege.edu/,Private,Rural,22,54.5,,,,,,,,,,,,,161,47.6,7,49.7,50.3,47.2,19.2,18.0,1.2,7.4,26590,26590,28827,40190,27000,65.1,61.8,47.7,29600,34874,36355
002671,Bard College,Annandale-On-Hudson,NY,12504-5000,www.bard.edu/,Private,Rural,21,52.3,1290,1440,620,700,670,740,1387,1290-1440,30,32,,30-32,2280,84.7,9,43.5,56.5,45.2,13.5,13.2,2.6,6.8,63612,63612,31771,81661,24254,23.1,34.4,72.1,31000,37534,46543
002708,Barnard College,New York,NY,10027-6598,www.barnard.edu/,Private,City,21,8.0,1453,1550,730,780,723,770,1500,1453-1550,32,34,33,32-34,3219,96.7,10,0.0,100.0,34.5,5.6,15.6,20.4,7.6,66246,66246,39253,84023,18000,15.4,37.5,92.2,52800,80465,80516
006389,Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,MO,63110,https://www.barnesjewishcollege.edu/,Private,City,26,,,,,,,,,,,,,,426,,6,10.3,89.7,65.0,20.2,0.2,3.8,4.2,,,,,16750,24.6,66.5,,56600,75389,84393
001466,Barry University,Miami,FL,33161-6695,www.barry.edu/,Private,Suburb,17,59.1,,,,,,,,,,,,,2245,57.7,10,36.9,63.1,10.9,37.8,34.8,1.4,3.1,33450,33450,22978,48300,26997,45.7,51.6,37.7,43700,54823,55966
001119,Barstow Community College,Barstow,CA,92311,www.barstow.edu/,Public,Town,7,,,,,,,,,,,,,,2585,,25,34.5,65.5,21.4,19.8,44.8,3.8,7.5,1104,9936,12347,20871,3500,47.4,12.3,,26000,31793,35104
002908,Barton College,Wilson,NC,27893-7000,https://www.barton.edu/,Private,Town,22,95.9,,,,,,,,,,,20,,1020,65.2,14,51.9,48.1,54.7,27.1,11.3,0.4,1.0,35600,35600,23665,48055,25877,36.9,65.4,49.3,31800,44419,47913
004608,Barton County Community College,Great Bend,KS,67530,https://www.bartonccc.edu/,Public,Rural,3,,,,,,,,,,,,,,2273,,18,43.7,56.3,56.4,13.9,12.1,2.1,6.7,3616,4832,11865,17048,9501,18.4,9.2,,29400,38581,40428
022425,Bastyr University,Kenmore,WA,98028-4966,www.bastyr.edu/,Private,Suburb,17,,,,,,,,,,,,,,58,,9,15.5,84.5,77.6,6.9,3.5,0.0,8.6,,,,,13817,37.8,51.3,,35600,50438,49364
002036,Bates College,Lewiston,ME,04240,www.bates.edu/,Private,City,21,13.0,1400,1510,700,770,700,740,1446,1400-1510,31,33,,31-33,1753,94.0,10,49.3,50.7,61.4,4.5,8.8,6.6,8.4,63478,63478,30703,80440,14275,10.2,15.0,91.6,46000,69879,69498
002240,Bay de Noc Community College,Escanaba,MI,49829-2511,https://www.baycollege.edu/,Public,,5,,,,,,,,,,,,,,1100,,17,36.4,63.6,84.5,2.5,3.4,0.7,5.1,5910,11280,9766,15674,12618,24.4,18.5,,27100,35407,35090
002122,Bay Path University,Longmeadow,MA,01106,www.baypath.edu/,Private,Suburb,18,73.5,,,,,,,,,,,,,1186,69.1,7,0.0,100.0,47.0,12.1,25.0,2.2,0.7,37227,37227,14590,47064,24901,66.2,84.0,51.8,37000,47466,55383
004949,Baylor College of Medicine,Houston,TX,77030-3498,www.bcm.edu/,Private,City,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003545,Baylor University,Waco,TX,76798,www.baylor.edu/,Private,City,15,51.0,1210,1400,600,700,610,700,1313,1210-1400,27,32,29,27-32,15007,90.6,15,40.3,59.7,60.9,5.0,16.4,8.7,5.0,54844,54844,41942,70130,23000,13.0,33.8,80.8,46600,61504,65793
041928,Be'er Yaakov Talmudic Seminary,Spring Valley,NY,10977,www.byts.edu/,Private,Suburb,24,,,,,,,,,,,,,,679,96.9,17,100.0,0.0,100.0,0.0,0.0,0.0,0.0,12300,12300,4843,19351,,89.3,0.0,55.2,,21904,17360
033733,Beacon College,Leesburg,FL,34748,https://www.beaconcollege.edu/,Private,Suburb,22,60.4,,,,,,,,,,,,,497,76.5,12,62.2,37.8,68.2,11.7,9.0,3.8,5.0,49230,49230,36576,68815,25000,26.0,40.3,57.4,,19063,29420
005204,Beal University,Bangor,ME,04401,www.beal.edu/,For-Profit,City,7,,,,,,,,,,,,,,503,50.0,15,23.5,76.5,76.7,6.2,3.2,1.6,3.2,,,33857,,19500,63.6,78.3,39.5,22500,33454,35639
008558,Beaufort County Community College,Washington,NC,27889,www.beaufortccc.edu/,Public,Rural,2,,,,,,,,,,,,,,1560,,8,33.7,66.3,47.4,30.4,14.0,0.3,2.7,2540,8684,5105,15189,,31.1,0.0,,23900,31168,32519
024911,Beckfield College-Florence,Florence,KY,41042,www.beckfield.edu/,For-Profit,Suburb,26,,,,,,,,,,,,,,612,,18,7.0,93.0,79.2,15.4,0.5,0.5,2.1,13295,13295,27539,32665,23500,56.7,67.7,35.6,31500,36304,37114
037133,Beis Medrash Heichal Dovid,Far Rockaway,NY,11691-4433,www.heichaldovid.org/,Private,City,24,70.0,,,,,,,,,,,,,183,87.2,26,100.0,0.0,94.5,0.0,0.0,0.0,0.0,10040,10040,7125,20500,,15.0,0.0,30.1,,,
012670,Bel-Rea Institute of Animal Technology,Denver,CO,80247,www.belrea.edu/,For-Profit,Suburb,10,59.4,,,,,,,,,,,,,161,,20,11.2,88.8,57.1,3.1,24.8,2.5,3.1,13819,13819,24961,29807,20372,40.7,68.4,,26500,37730,39506
006448,Belanger School of Nursing,Schenectady,NY,12304,www.ellismedicine.org/school-of-nursing/,Private,City,10,82.8,,,,,,,,,,,,,132,,4,11.4,88.6,57.6,9.1,0.0,14.4,2.3,11928,11928,24119,24233,,22.7,29.1,,52300,81097,79677
002397,Belhaven University,Jackson,MS,39202,https://www.belhaven.edu/,Private,City,17,53.2,,,,,,,1050,,18,23,22,18-23,1370,68.9,13,36.9,63.1,37.0,44.1,4.5,0.8,5.2,29195,29195,22078,38359,26333,44.5,65.4,48.3,34900,42414,46440
001954,Bellarmine University,Louisville,KY,40205-0671,https://www.bellarmine.edu/,Private,City,17,93.6,1075,1243,540,630,535,613,1208,1075-1243,22,28,24,22-28,2286,75.1,13,38.8,61.2,71.1,9.7,7.7,3.3,5.1,47180,47180,23587,60247,25000,25.0,52.4,63.9,43100,55131,62069
003769,Bellevue College,Bellevue,WA,98007-6484,https://bellevuecollege.edu/,Public,City,23,,,,,,,,,,,,,,6901,,15,44.5,55.5,32.4,5.3,13.4,19.7,7.9,4305,10183,11289,19798,12375,9.8,3.2,32.4,39800,53687,56310
009743,Bellevue University,Bellevue,NE,68005-3098,https://www.bellevue.edu/,Private,Suburb,18,,,,,,,,,,,,,,10426,51.2,17,47.1,52.9,50.0,16.4,15.2,3.3,3.3,8886,8886,28345,33315,20000,28.9,24.1,49.2,52200,59118,61289
006639,Bellin College,Green Bay,WI,54311,https://www.bellincollege.edu/,Private,Suburb,26,100.0,,,,,,,,,,,22,,338,91.1,8,6.8,93.2,88.8,0.9,2.1,2.1,3.2,28211,28211,27313,32000,18000,13.3,39.2,75.0,54700,71458,76222
004999,Bellingham Technical College,Bellingham,WA,98225-1599,https://www.btc.edu/,Public,City,14,,,,,,,,,,,,,,1523,,23,47.3,52.7,58.8,1.5,17.3,5.5,7.2,4226,5555,4971,14885,17459,31.1,8.6,37.7,38400,46084,49748
002910,Belmont Abbey College,Belmont,NC,28012-1802,www.belmontabbeycollege.edu/,Private,Suburb,22,90.4,940,1190,460,590,480,600,1082,940-1190,17,25,22,17-25,1454,69.5,12,53.4,46.6,64.0,8.4,8.6,1.5,2.4,19500,19500,23613,32494,26000,25.4,47.5,46.6,34600,45771,47937
009941,Belmont College,St Clairsville,OH,43950,www.belmontcollege.edu/,Public,Rural,8,,,,,,,,,,,,,,484,,13,32.4,67.6,93.4,1.5,1.2,0.6,3.3,4815,7525,5919,10553,8747,31.0,18.5,,30000,34419,35329
003479,Belmont University,Nashville,TN,37212-3757,https://www.belmont.edu/,Private,City,17,96.4,1160,1350,560,660,600,690,1277,1160-1350,23,30,27,23-30,7306,83.7,12,34.2,65.8,74.9,5.3,9.5,3.3,4.4,41320,41320,32096,60480,20500,18.5,34.8,72.1,37100,50319,55930
003835,Beloit College,Beloit,WI,53511-5595,www.beloit.edu/,Private,City,21,57.4,1210,1360,580,640,630,720,1318,1210-1360,26,31,26,26-31,898,86.2,11,48.5,51.4,50.3,8.5,17.7,2.5,4.5,58554,58554,21924,68653,25738,29.5,53.8,69.4,37200,45147,53260
002336,Bemidji State University,Bemidji,MN,56601,https://www.bemidjistate.edu/,Public,,20,70.7,,,,,,,1090,,18,23,22,18-23,3120,78.2,16,40.9,59.1,77.8,3.1,4.1,1.7,6.2,10164,10164,17050,23066,19750,26.3,44.8,51.6,37000,52433,53755
003420,Benedict College,Columbia,SC,29204-1086,www.benedict.edu/,Private,City,22,67.3,820,1010,400,500,420,510,910,820-1010,14,19,,14-19,1573,65.1,14,47.5,52.5,0.9,77.2,2.4,0.4,0.0,18000,18000,17781,29921,32500,63.5,67.1,20.4,21300,28081,31902
010256,Benedictine College,Atchison,KS,66002-1499,www.benedictine.edu/,Private,Town,22,76.4,1117,1310,557,650,560,660,1244,1117-1310,22,29,26,22-29,2236,80.4,15,49.9,50.1,75.0,2.5,13.1,1.5,3.7,34800,34800,27477,50820,24599,16.2,63.0,66.5,35500,50407,53175
001767,Benedictine University,Lisle,IL,60532-0900,https://ben.edu/,Private,Suburb,18,77.2,,,,,,,,,,,24,,1817,69.2,13,52.3,47.7,42.0,8.8,21.0,20.7,2.8,34290,34290,23529,46548,22500,39.2,49.4,52.4,43700,57984,63446
002911,Bennett College,Greensboro,NC,27401-3239,https://www.bennett.edu/,Private,City,21,33.6,858,946,405,438,453,508,890,858-946,,,,,191,90.0,7,0.0,100.0,0.5,53.9,2.6,0.5,20.4,19140,19140,22858,39900,28130,75.0,72.0,20.1,23200,33417,36654
003682,Bennington College,Bennington,VT,05201-6003,https://www.bennington.edu/,Private,Town,21,48.0,1290,1413,600,673,690,740,1358,1290-1413,30,32,,30-32,759,85.0,9,31.8,68.2,63.1,3.4,10.5,1.7,5.1,64644,64644,31918,82968,26000,21.2,49.4,67.9,28500,39270,38289
